"","HG.checked","TreatmentTemp.C","TreatmentTank","Aquarium","Chamber.num","Location","Family","ID","Fertilization Date","Date","days.post.fert","FertilizationDate.hrs","Date.Time","days.hrs.post.fert","Initial.num.indiv(calc)","indiv.dead","fry.dead","eggs.dead","indiv.sampled","hatch.sampled","swim.sampled","dead.sampled","lost.fish","eyed","eye.sampled","%subsample.eyed","num.fry","% hatched","num.hatchlings","num.swimup","# eggs remaining","# organisms remaining","num.remaining (calc)","image.taken","Comments","General Notes","AP data recording notes"
"1583",NA,12,"T2",NA,NA,"Kup","K16","K16_12",2017-06-13,2017-07-22,39,2017-06-13 16:00:00,2017-07-22,38.3333333333358,184,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,184,NA,NA,NA,NA
"1584",NA,16,"T3",NA,NA,"Kup","K02","K02_16",2017-06-13,2017-07-22,39,2017-06-13 16:00:00,2017-07-22,38.3333333333358,19,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,19,NA,NA,NA,NA
"1585",NA,16,"T3",NA,NA,"Kup","K04","K04_16",2017-06-13,2017-07-22,39,2017-06-13 16:00:00,2017-07-22,38.3333333333358,19,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,19,NA,NA,NA,NA
"1586",NA,16,"T3",NA,NA,"Kup","K05","K05_16",2017-06-13,2017-07-22,39,2017-06-13 16:00:00,2017-07-22,38.3333333333358,202,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,201,NA,NA,NA,NA
"1587",NA,16,"T3",NA,NA,"Kup","K07","K07_16",2017-06-13,2017-07-22,39,2017-06-13 16:00:00,2017-07-22,38.3333333333358,28,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,27,NA,NA,NA,NA
"1588",NA,16,"T3",NA,NA,"Kup","K08","K08_16",2017-06-13,2017-07-22,39,2017-06-13 16:00:00,2017-07-22,38.3333333333358,18,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,18,NA,NA,NA,NA
"1589",NA,16,"T3",NA,NA,"Kup","K16","K16_16",2017-06-13,2017-07-22,39,2017-06-13 16:00:00,2017-07-22,38.3333333333358,13,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,13,NA,NA,NA,NA
"1590",NA,8,"T1",NA,NA,"Kup","K01","K01_8",2017-06-13,2017-07-23,40,2017-06-13 16:00:00,2017-07-23,39.3333333333358,78,1,1,0,NA,NA,10,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,67,NA,NA,NA,NA
"1591",NA,8,"T1",NA,NA,"Kup","K02","K02_8",2017-06-13,2017-07-23,40,2017-06-13 16:00:00,2017-07-23,39.3333333333358,173,4,4,0,NA,NA,10,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,159,NA,NA,NA,NA
"1592",NA,8,"T1",NA,NA,"Kup","K03","K03_8",2017-06-13,2017-07-23,40,2017-06-13 16:00:00,2017-07-23,39.3333333333358,239,9,9,0,NA,NA,10,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,220,NA,NA,NA,NA
"1593",NA,8,"T1",NA,NA,"Kup","K04","K04_8",2017-06-13,2017-07-23,40,2017-06-13 16:00:00,2017-07-23,39.3333333333358,203,9,9,0,NA,NA,10,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,184,NA,NA,NA,NA
"1594",NA,8,"T1",NA,NA,"Kup","K05","K05_8",2017-06-13,2017-07-23,40,2017-06-13 16:00:00,2017-07-23,39.3333333333358,154,5,5,0,NA,NA,10,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,139,NA,NA,NA,NA
"1595",NA,8,"T1",NA,NA,"Kup","K06","K06_8",2017-06-13,2017-07-23,40,2017-06-13 16:00:00,2017-07-23,39.3333333333358,15,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,14,"Yes",NA,NA,NA
"1596",NA,8,"T1",NA,NA,"Kup","K07","K07_8",2017-06-13,2017-07-23,40,2017-06-13 16:00:00,2017-07-23,39.3333333333358,234,16,16,0,NA,NA,10,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,208,NA,NA,NA,NA
"1597",NA,8,"T1",NA,NA,"Kup","K08","K08_8",2017-06-13,2017-07-23,40,2017-06-13 16:00:00,2017-07-23,39.3333333333358,243,2,2,0,NA,NA,10,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,231,NA,NA,NA,NA
"1598",NA,8,"T1",NA,NA,"Kup","K09","K09_8",2017-06-13,2017-07-23,40,2017-06-13 16:00:00,2017-07-23,39.3333333333358,235,8,8,0,NA,NA,10,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,217,NA,NA,NA,NA
"1599",NA,8,"T1",NA,NA,"Kup","K10","K10_8",2017-06-13,2017-07-23,40,2017-06-13 16:00:00,2017-07-23,39.3333333333358,171,8,8,0,NA,NA,10,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,153,NA,NA,NA,NA
"1600",NA,8,"T1",NA,NA,"Kup","K11","K11_8",2017-06-13,2017-07-23,40,2017-06-13 16:00:00,2017-07-23,39.3333333333358,200,11,11,0,NA,NA,10,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,179,NA,NA,NA,NA
"1601",NA,8,"T1",NA,NA,"Kup","K12","K12_8",2017-06-13,2017-07-23,40,2017-06-13 16:00:00,2017-07-23,39.3333333333358,222,5,5,0,NA,NA,10,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,207,NA,NA,NA,NA
"1602",NA,8,"T1",NA,NA,"Kup","K13","K13_8",2017-06-13,2017-07-23,40,2017-06-13 16:00:00,2017-07-23,39.3333333333358,184,12,12,0,NA,NA,10,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,162,NA,NA,NA,NA
"1603",NA,8,"T1",NA,NA,"Kup","K14","K14_8",2017-06-13,2017-07-23,40,2017-06-13 16:00:00,2017-07-23,39.3333333333358,217,2,2,0,NA,NA,10,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,205,NA,NA,NA,NA
"1604",NA,8,"T1",NA,NA,"Kup","K15","K15_8",2017-06-13,2017-07-23,40,2017-06-13 16:00:00,2017-07-23,39.3333333333358,240,3,3,0,NA,NA,10,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,227,NA,NA,NA,NA
"1605",NA,8,"T1",NA,NA,"Kup","K16","K16_8",2017-06-13,2017-07-23,40,2017-06-13 16:00:00,2017-07-23,39.3333333333358,190,6,6,0,NA,NA,10,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,174,NA,NA,NA,NA
"1606",NA,12,"T2",NA,NA,"Kup","K01","K01_12",2017-06-13,2017-07-23,40,2017-06-13 16:00:00,2017-07-23,39.3333333333358,118,0,0,0,NA,NA,5,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,113,NA,NA,NA,NA
"1607",NA,12,"T2",NA,NA,"Kup","K02","K02_12",2017-06-13,2017-07-23,40,2017-06-13 16:00:00,2017-07-23,39.3333333333358,165,1,1,0,NA,NA,6,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,158,NA,NA,NA,NA
"1608",NA,12,"T2",NA,NA,"Kup","K03","K03_12",2017-06-13,2017-07-23,40,2017-06-13 16:00:00,2017-07-23,39.3333333333358,173,1,1,0,NA,NA,5,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,167,NA,NA,NA,NA
"1609",NA,12,"T2",NA,NA,"Kup","K04","K04_12",2017-06-13,2017-07-23,40,2017-06-13 16:00:00,2017-07-23,39.3333333333358,132,0,0,0,NA,NA,5,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,127,NA,NA,NA,NA
"1610",NA,12,"T2",NA,NA,"Kup","K05","K05_12",2017-06-13,2017-07-23,40,2017-06-13 16:00:00,2017-07-23,39.3333333333358,121,2,2,0,NA,NA,5,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,114,NA,NA,NA,NA
"1611",NA,12,"T2",NA,NA,"Kup","K06","K06_12",2017-06-13,2017-07-23,40,2017-06-13 16:00:00,2017-07-23,39.3333333333358,37,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2,5.40540540540541,0,2,NA,NA,37,"Yes",NA,NA,NA
"1612",NA,12,"T2",NA,NA,"Kup","K07","K07_12",2017-06-13,2017-07-23,40,2017-06-13 16:00:00,2017-07-23,39.3333333333358,181,2,2,0,NA,NA,5,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,174,NA,NA,NA,NA
"1613",NA,12,"T2",NA,NA,"Kup","K08","K08_12",2017-06-13,2017-07-23,40,2017-06-13 16:00:00,2017-07-23,39.3333333333358,203,3,3,0,NA,NA,5,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,195,NA,NA,NA,NA
"1614",NA,12,"T2",NA,NA,"Kup","K09","K09_12",2017-06-13,2017-07-23,40,2017-06-13 16:00:00,2017-07-23,39.3333333333358,134,2,2,0,NA,NA,5,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,127,NA,NA,NA,NA
"1615",NA,12,"T2",NA,NA,"Kup","K10","K10_12",2017-06-13,2017-07-23,40,2017-06-13 16:00:00,2017-07-23,39.3333333333358,128,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,125,"Yes",NA,NA,NA
"1616",NA,12,"T2",NA,NA,"Kup","K11","K11_12",2017-06-13,2017-07-23,40,2017-06-13 16:00:00,2017-07-23,39.3333333333358,131,5,5,0,NA,NA,5,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,121,NA,NA,NA,NA
"1617",NA,12,"T2",NA,NA,"Kup","K12","K12_12",2017-06-13,2017-07-23,40,2017-06-13 16:00:00,2017-07-23,39.3333333333358,194,7,7,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,187,"Yes",NA,NA,NA
"1618",NA,12,"T2",NA,NA,"Kup","K13","K13_12",2017-06-13,2017-07-23,40,2017-06-13 16:00:00,2017-07-23,39.3333333333358,132,0,0,0,NA,NA,5,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,127,NA,NA,NA,NA
"1619",NA,12,"T2",NA,NA,"Kup","K14","K14_12",2017-06-13,2017-07-23,40,2017-06-13 16:00:00,2017-07-23,39.3333333333358,171,0,0,0,NA,NA,5,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,166,NA,NA,NA,NA
"1620",NA,12,"T2",NA,NA,"Kup","K15","K15_12",2017-06-13,2017-07-23,40,2017-06-13 16:00:00,2017-07-23,39.3333333333358,180,1,1,0,NA,NA,5,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,174,NA,NA,NA,NA
"1621",NA,12,"T2",NA,NA,"Kup","K16","K16_12",2017-06-13,2017-07-23,40,2017-06-13 16:00:00,2017-07-23,39.3333333333358,184,1,1,0,NA,NA,5,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,178,NA,NA,NA,NA
"1622",NA,16,"T3",NA,NA,"Kup","K02","K02_16",2017-06-13,2017-07-23,40,2017-06-13 16:00:00,2017-07-23,39.3333333333358,19,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,5.26315789473684,0,1,NA,NA,19,"Yes",NA,NA,NA
"1623",NA,16,"T3",NA,NA,"Kup","K04","K04_16",2017-06-13,2017-07-23,40,2017-06-13 16:00:00,2017-07-23,39.3333333333358,19,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,4,23.5294117647059,0,4,NA,NA,17,"Yes",NA,NA,NA
"1624",NA,16,"T3",NA,NA,"Kup","K05","K05_16",2017-06-13,2017-07-23,40,2017-06-13 16:00:00,2017-07-23,39.3333333333358,201,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,9,4.47761194029851,0,9,NA,NA,201,"Yes",NA,NA,NA
"1625",NA,16,"T3",NA,NA,"Kup","K07","K07_16",2017-06-13,2017-07-23,40,2017-06-13 16:00:00,2017-07-23,39.3333333333358,27,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,2,7.69230769230769,0,2,NA,NA,26,"Yes",NA,NA,NA
"1626",NA,16,"T3",NA,NA,"Kup","K08","K08_16",2017-06-13,2017-07-23,40,2017-06-13 16:00:00,2017-07-23,39.3333333333358,18,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,5.55555555555556,0,1,NA,NA,18,"Yes","Lonesome George Junior",NA,NA
"1627",NA,16,"T3",NA,NA,"Kup","K16","K16_16",2017-06-13,2017-07-23,40,2017-06-13 16:00:00,2017-07-23,39.3333333333358,13,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,7,53.8461538461538,0,7,NA,NA,13,"Yes","1 fish with bent back",NA,NA
"2093","x",8,"T1","A1",1,"Oks 3","O1","O1_8",2017-06-14,2017-06-16,2,2017-06-15 02:00:00,2017-06-16,0.916666666664241,350,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,348,NA,NA,NA,NA
"2094","x",8,"T1","A1",2,"Oks 3","O2","O2_8",2017-06-14,2017-06-16,2,2017-06-15 02:00:00,2017-06-16,0.916666666664241,350,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,346,NA,NA,NA,NA
"2095","x",8,"T1","A1",4,"Oks 3","O4","O4_8",2017-06-14,2017-06-16,2,2017-06-15 02:00:00,2017-06-16,0.916666666664241,350,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,349,NA,NA,NA,NA
"2096","x",12,"T2","A1",1,"Oks 3","O1","O1_12",2017-06-14,2017-06-16,2,2017-06-15 02:00:00,2017-06-16,0.916666666664241,348,8,0,8,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,340,NA,NA,NA,NA
"2097","x",12,"T2","A1",2,"Oks 3","O2","O2_12",2017-06-14,2017-06-16,2,2017-06-15 02:00:00,2017-06-16,0.916666666664241,346,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,344,NA,NA,NA,NA
"2098","x",12,"T2","A1",4,"Oks 3","O4","O4_12",2017-06-14,2017-06-16,2,2017-06-15 02:00:00,2017-06-16,0.916666666664241,349,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,349,NA,NA,NA,NA
"2099","x",12,"T2","A2",5,"Oks 3","O5","O5_12",2017-06-14,2017-06-16,2,2017-06-15 02:00:00,2017-06-16,0.916666666664241,74,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,71,NA,NA,NA,NA
"2100","x",12,"T2","A2",6,"Oks 3","O6","O6_12",2017-06-14,2017-06-16,2,2017-06-15 02:00:00,2017-06-16,0.916666666664241,327,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,327,NA,NA,NA,NA
"2101","x",16,"T3","A1",1,"Oks 3","O1","O1_16",2017-06-14,2017-06-16,2,2017-06-15 02:00:00,2017-06-16,0.916666666664241,340,6,0,6,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,334,NA,NA,NA,NA
"2102","x",16,"T3","A1",2,"Oks 3","O2","O2_16",2017-06-14,2017-06-16,2,2017-06-15 02:00:00,2017-06-16,0.916666666664241,344,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,344,NA,NA,NA,NA
"2103","x",16,"T3","A1",4,"Oks 3","O4","O4_16",2017-06-14,2017-06-16,2,2017-06-15 02:00:00,2017-06-16,0.916666666664241,349,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,346,NA,NA,NA,NA
"2104","x",16,"T3","A2",6,"Oks 3","O6","O6_16",2017-06-14,2017-06-16,2,2017-06-15 02:00:00,2017-06-16,0.916666666664241,290,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,290,NA,NA,NA,NA
"2105","x",8,"T1","A1",1,"Oks 3","O1","O1_8",2017-06-14,2017-06-17,3,2017-06-15 02:00:00,2017-06-17,1.91666666666424,348,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,348,NA,"testing visual count for mortality count so that picking and counting can be separated. nope: mortality would be overestimated eggs look dead in the photo that aren't dead. Addendum - picked into weigh boat and counted using visual counter",NA,NA
"2106","x",8,"T1","A1",2,"Oks 3","O2","O2_8",2017-06-14,2017-06-17,3,2017-06-15 02:00:00,2017-06-17,1.91666666666424,346,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,346,NA,"testing visual count for mortality count so that picking and counting can be separated. nope: mortality would be overestimated eggs look dead in the photo that aren't dead. Addendum - picked into weigh boat and counted using visual counter",NA,NA
"2107","x",8,"T1","A1",4,"Oks 3","O4","O4_8",2017-06-14,2017-06-17,3,2017-06-15 02:00:00,2017-06-17,1.91666666666424,349,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,349,NA,"testing visual count for mortality count so that picking and counting can be separated. nope: mortality would be overestimated eggs look dead in the photo that aren't dead. Addendum - picked into weigh boat and counted using visual counter",NA,NA
"2108","x",8,"T1","A2",5,"Oks 3","O5","O5_8",2017-06-14,2017-06-17,3,2017-06-15 02:00:00,2017-06-17,1.91666666666424,97,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,96,NA,"testing visual count for mortality count so that picking and counting can be separated. nope: mortality would be overestimated eggs look dead in the photo that aren't dead. Addendum - picked into weigh boat and counted using visual counter",NA,NA
"2109","x",8,"T1","A2",6,"Oks 3","O6","O6_8",2017-06-14,2017-06-17,3,2017-06-15 02:00:00,2017-06-17,1.91666666666424,254,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,254,NA,"testing visual count for mortality count so that picking and counting can be separated. nope: mortality would be overestimated eggs look dead in the photo that aren't dead. Addendum - picked into weigh boat and counted using visual counter",NA,NA
"2110","x",12,"T2","A1",1,"Oks 3","O1","O1_12",2017-06-14,2017-06-17,3,2017-06-15 02:00:00,2017-06-17,1.91666666666424,340,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,338,NA,NA,NA,NA
"2111","x",12,"T2","A1",2,"Oks 3","O2","O2_12",2017-06-14,2017-06-17,3,2017-06-15 02:00:00,2017-06-17,1.91666666666424,344,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,343,NA,NA,NA,NA
"2112","x",12,"T2","A1",4,"Oks 3","O4","O4_12",2017-06-14,2017-06-17,3,2017-06-15 02:00:00,2017-06-17,1.91666666666424,349,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,346,NA,NA,NA,NA
"2113","x",12,"T2","A2",5,"Oks 3","O5","O5_12",2017-06-14,2017-06-17,3,2017-06-15 02:00:00,2017-06-17,1.91666666666424,71,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,70,NA,NA,NA,NA
"2114","x",12,"T2","A2",6,"Oks 3","O6","O6_12",2017-06-14,2017-06-17,3,2017-06-15 02:00:00,2017-06-17,1.91666666666424,327,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,327,NA,NA,NA,NA
"2115","x",16,"T3","A1",1,"Oks 3","O1","O1_16",2017-06-14,2017-06-17,3,2017-06-15 02:00:00,2017-06-17,1.91666666666424,334,13,0,13,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,321,NA,NA,NA,NA
"2116","x",16,"T3","A1",2,"Oks 3","O2","O2_16",2017-06-14,2017-06-17,3,2017-06-15 02:00:00,2017-06-17,1.91666666666424,344,14,0,14,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,330,NA,NA,NA,NA
"2117","x",16,"T3","A1",4,"Oks 3","O4","O4_16",2017-06-14,2017-06-17,3,2017-06-15 02:00:00,2017-06-17,1.91666666666424,346,62,0,62,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,284,NA,NA,NA,NA
"2118","x",16,"T3","A2",6,"Oks 3","O6","O6_16",2017-06-14,2017-06-17,3,2017-06-15 02:00:00,2017-06-17,1.91666666666424,290,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,290,NA,NA,NA,NA
"2119","x",8,"T1","A1",1,"Oks 3","O1","O1_8",2017-06-14,2017-06-18,4,2017-06-15 02:00:00,2017-06-18,2.91666666666424,348,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,346,NA,NA,NA,NA
"2120","x",8,"T1","A1",2,"Oks 3","O2","O2_8",2017-06-14,2017-06-18,4,2017-06-15 02:00:00,2017-06-18,2.91666666666424,346,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,344,NA,NA,NA,NA
"2121","x",8,"T1","A1",4,"Oks 3","O4","O4_8",2017-06-14,2017-06-18,4,2017-06-15 02:00:00,2017-06-18,2.91666666666424,349,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,347,NA,NA,NA,NA
"2122","x",8,"T1","A2",5,"Oks 3","O5","O5_8",2017-06-14,2017-06-18,4,2017-06-15 02:00:00,2017-06-18,2.91666666666424,96,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,96,NA,NA,NA,NA
"2123","x",8,"T1","A2",6,"Oks 3","O6","O6_8",2017-06-14,2017-06-18,4,2017-06-15 02:00:00,2017-06-18,2.91666666666424,254,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,254,NA,NA,NA,NA
"2124","x",12,"T2","A1",1,"Oks 3","O1","O1_12",2017-06-14,2017-06-18,4,2017-06-15 02:00:00,2017-06-18,2.91666666666424,338,5,0,5,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,333,NA,NA,NA,NA
"2125","x",12,"T2","A1",2,"Oks 3","O2","O2_12",2017-06-14,2017-06-18,4,2017-06-15 02:00:00,2017-06-18,2.91666666666424,343,8,0,8,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,335,NA,NA,NA,NA
"2126","x",12,"T2","A1",4,"Oks 3","O4","O4_12",2017-06-14,2017-06-18,4,2017-06-15 02:00:00,2017-06-18,2.91666666666424,346,61,0,61,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,285,NA,NA,NA,NA
"2127","x",12,"T2","A2",5,"Oks 3","O5","O5_12",2017-06-14,2017-06-18,4,2017-06-15 02:00:00,2017-06-18,2.91666666666424,70,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,70,NA,NA,NA,NA
"2128","x",12,"T2","A2",6,"Oks 3","O6","O6_12",2017-06-14,2017-06-18,4,2017-06-15 02:00:00,2017-06-18,2.91666666666424,327,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,327,NA,NA,NA,NA
"2129","x",16,"T3","A1",1,"Oks 3","O1","O1_16",2017-06-14,2017-06-18,4,2017-06-15 02:00:00,2017-06-18,2.91666666666424,321,14,0,14,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,307,NA,NA,NA,NA
"2130","x",16,"T3","A1",2,"Oks 3","O2","O2_16",2017-06-14,2017-06-18,4,2017-06-15 02:00:00,2017-06-18,2.91666666666424,330,13,0,13,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,317,NA,NA,NA,"initial spreadsheet: 0 morts, data binder 13 morts; lifestage master: 13 morts"
"2131","x",16,"T3","A1",4,"Oks 3","O4","O4_16",2017-06-14,2017-06-18,4,2017-06-15 02:00:00,2017-06-18,2.91666666666424,284,59,0,59,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,225,NA,NA,NA,NA
"2132","x",16,"T3","A2",6,"Oks 3","O6","O6_16",2017-06-14,2017-06-18,4,2017-06-15 02:00:00,2017-06-18,2.91666666666424,290,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,287,NA,NA,NA,NA
"2133","x",8,"T1","A1",1,"Oks 3","O1","O1_8",2017-06-14,2017-06-19,5,2017-06-15 02:00:00,2017-06-19,3.91666666666424,346,0,0,0,5,NA,NA,NA,NA,0,5,0,0,0,0,0,NA,NA,341,NA,NA,NA,NA
"2134","x",8,"T1","A1",2,"Oks 3","O2","O2_8",2017-06-14,2017-06-19,5,2017-06-15 02:00:00,2017-06-19,3.91666666666424,344,5,0,5,5,NA,NA,NA,NA,5,5,100,0,0,0,0,NA,NA,334,NA,NA,NA,NA
"2135","x",8,"T1","A1",4,"Oks 3","O4","O4_8",2017-06-14,2017-06-19,5,2017-06-15 02:00:00,2017-06-19,3.91666666666424,347,27,0,27,5,NA,NA,NA,NA,0,5,0,0,0,0,0,NA,NA,315,NA,NA,NA,NA
"2136","x",8,"T1","A2",5,"Oks 3","O5","O5_8",2017-06-14,2017-06-19,5,2017-06-15 02:00:00,2017-06-19,3.91666666666424,96,0,0,0,3,NA,NA,NA,NA,0,3,0,0,0,0,0,NA,NA,93,NA,NA,NA,NA
"2137","x",8,"T1","A2",6,"Oks 3","O6","O6_8",2017-06-14,2017-06-19,5,2017-06-15 02:00:00,2017-06-19,3.91666666666424,254,2,0,2,5,NA,NA,NA,NA,0,5,0,0,0,0,0,NA,NA,247,NA,NA,NA,NA
"2138","x",12,"T2","A1",1,"Oks 3","O1","O1_12",2017-06-14,2017-06-19,5,2017-06-15 02:00:00,2017-06-19,3.91666666666424,333,1,0,1,5,NA,NA,NA,NA,0,5,0,0,0,0,0,NA,NA,327,NA,NA,NA,NA
"2139","x",12,"T2","A1",2,"Oks 3","O2","O2_12",2017-06-14,2017-06-19,5,2017-06-15 02:00:00,2017-06-19,3.91666666666424,335,1,0,1,5,NA,NA,NA,NA,0,5,0,0,0,0,0,NA,NA,329,NA,NA,NA,NA
"2140","x",12,"T2","A1",4,"Oks 3","O4","O4_12",2017-06-14,2017-06-19,5,2017-06-15 02:00:00,2017-06-19,3.91666666666424,285,9,0,9,5,NA,NA,NA,NA,0,5,0,0,0,0,0,NA,NA,271,NA,NA,NA,NA
"2141","x",12,"T2","A2",5,"Oks 3","O5","O5_12",2017-06-14,2017-06-19,5,2017-06-15 02:00:00,2017-06-19,3.91666666666424,70,0,0,0,2,NA,NA,NA,NA,0,2,0,0,0,0,0,NA,NA,68,NA,NA,NA,NA
"2142","x",12,"T2","A2",6,"Oks 3","O6","O6_12",2017-06-14,2017-06-19,5,2017-06-15 02:00:00,2017-06-19,3.91666666666424,327,0,0,0,5,NA,NA,NA,NA,0,5,0,0,0,0,0,NA,NA,322,NA,NA,NA,NA
"2143","x",16,"T3","A1",1,"Oks 3","O1","O1_16",2017-06-14,2017-06-19,5,2017-06-15 02:00:00,2017-06-19,3.91666666666424,307,8,0,8,5,NA,NA,NA,NA,0,5,0,0,0,0,0,NA,NA,294,NA,NA,NA,NA
"2144","x",16,"T3","A1",2,"Oks 3","O2","O2_16",2017-06-14,2017-06-19,5,2017-06-15 02:00:00,2017-06-19,3.91666666666424,317,9,0,9,5,NA,NA,NA,NA,0,5,0,0,0,0,0,NA,NA,303,NA,NA,NA,NA
