TreatmentTemp.C,TreatmentTank,Aquarium,Chamber.num,Location,Family,ID,Fertilization.Date,Date,days.post.fert,Initial.num.indiv.calc.,num.remaining..calc.
12,T2,,,Kup,K09,T2--K09,6/13/17,7/13/17,30,169,158
12,T2,,,Kup,K10,T2--K10,6/13/17,7/13/17,30,169,159
12,T2,,,Kup,K11,T2--K11,6/13/17,7/13/17,30,157,149
12,T2,,,Kup,K12,T2--K12,6/13/17,7/13/17,30,219,218
12,T2,,,Kup,K13,T2--K13,6/13/17,7/13/17,30,139,138
12,T2,,,Kup,K14,T2--K14,6/13/17,7/13/17,30,184,178
12,T2,,,Kup,K15,T2--K15,6/13/17,7/13/17,30,191,186
12,T2,,,Kup,K16,T2--K16,6/13/17,7/13/17,30,201,191
12,T2,,,Oks 3,O1,T2--O1,6/14/17,7/13/17,29,137,135
12,T2,,,Oks 3,O2,T2--O2,6/14/17,7/13/17,29,173,172
12,T2,,,Oks 3,O4,T2--O4,6/14/17,7/13/17,29,64,64
12,T2,,,Oks 3,O5,T2--O5,6/14/17,7/13/17,29,-2,-2
12,T2,,,Oks 3,O6,T2--O6,6/14/17,7/13/17,29,92,91
16,T3,,,Kup,K02,T3--K02,6/13/17,7/13/17,30,21,21
16,T3,,,Kup,K04,T3--K04,6/13/17,7/13/17,30,32,26
16,T3,,,Kup,K05,T3--K05,6/13/17,7/13/17,30,207,205
16,T3,,,Kup,K07,T3--K07,6/13/17,7/13/17,30,73,67
16,T3,,,Kup,K08,T3--K08,6/13/17,7/13/17,30,22,22
16,T3,,,Kup,K16,T3--K16,6/13/17,7/13/17,30,28,28
16,T3,,,Oks 3,O1,T3--O1,6/14/17,7/13/17,29,11,9
16,T3,,,Oks 3,O2,T3--O2,6/14/17,7/13/17,29,96,92
16,T3,,,Oks 3,O6,T3--O6,6/14/17,7/13/17,29,46,42
8,T1,,,Kup,K01,T1--K01,6/13/17,7/14/17,31,89,89
8,T1,,,Kup,K02,T1--K02,6/13/17,7/14/17,31,190,189
8,T1,,,Kup,K03,T1--K03,6/13/17,7/14/17,31,259,257
8,T1,,,Kup,K04,T1--K04,6/13/17,7/14/17,31,224,224
8,T1,,,Kup,K05,T1--K05,6/13/17,7/14/17,31,170,170
8,T1,,,Kup,K06,T1--K06,6/13/17,7/14/17,31,18,18
8,T1,,,Kup,K07,T1--K07,6/13/17,7/14/17,31,261,260
8,T1,,,Kup,K08,T1--K08,6/13/17,7/14/17,31,259,258
8,T1,,,Kup,K09,T1--K09,6/13/17,7/14/17,31,250,250
8,T1,,,Kup,K10,T1--K10,6/13/17,7/14/17,31,193,192
8,T1,,,Kup,K11,T1--K11,6/13/17,7/14/17,31,224,221
8,T1,,,Kup,K12,T1--K12,6/13/17,7/14/17,31,236,236
8,T1,,,Kup,K13,T1--K13,6/13/17,7/14/17,31,204,204
8,T1,,,Kup,K14,T1--K14,6/13/17,7/14/17,31,229,229
8,T1,,,Kup,K15,T1--K15,6/13/17,7/14/17,31,256,256
8,T1,,,Kup,K16,T1--K16,6/13/17,7/14/17,31,202,202
8,T1,,,Oks 3,O1,T1--O1,6/14/17,7/14/17,30,223,223
8,T1,,,Oks 3,O2,T1--O2,6/14/17,7/14/17,30,190,189
8,T1,,,Oks 3,O4,T1--O4,6/14/17,7/14/17,30,102,100
8,T1,,,Oks 3,O5,T1--O5,6/14/17,7/14/17,30,18,18
8,T1,,,Oks 3,O6,T1--O6,6/14/17,7/14/17,30,40,38
12,T2,,,Kup,K01,T2--K01,6/13/17,7/14/17,31,140,140
12,T2,,,Kup,K02,T2--K02,6/13/17,7/14/17,31,181,180
12,T2,,,Kup,K03,T2--K03,6/13/17,7/14/17,31,198,194
12,T2,,,Kup,K04,T2--K04,6/13/17,7/14/17,31,150,149
12,T2,,,Kup,K05,T2--K05,6/13/17,7/14/17,31,129,129
12,T2,,,Kup,K06,T2--K06,6/13/17,7/14/17,31,43,42
12,T2,,,Kup,K07,T2--K07,6/13/17,7/14/17,31,193,193
12,T2,,,Kup,K08,T2--K08,6/13/17,7/14/17,31,218,218
12,T2,,,Kup,K09,T2--K09,6/13/17,7/14/17,31,158,156
12,T2,,,Kup,K10,T2--K10,6/13/17,7/14/17,31,159,157
12,T2,,,Kup,K11,T2--K11,6/13/17,7/14/17,31,149,147
12,T2,,,Kup,K12,T2--K12,6/13/17,7/14/17,31,218,214
12,T2,,,Kup,K13,T2--K13,6/13/17,7/14/17,31,138,138
12,T2,,,Kup,K14,T2--K14,6/13/17,7/14/17,31,178,178
12,T2,,,Kup,K15,T2--K15,6/13/17,7/14/17,31,186,185
12,T2,,,Kup,K16,T2--K16,6/13/17,7/14/17,31,191,190
12,T2,,,Oks 3,O1,T2--O1,6/14/17,7/14/17,30,135,135
12,T2,,,Oks 3,O2,T2--O2,6/14/17,7/14/17,30,172,167
12,T2,,,Oks 3,O4,T2--O4,6/14/17,7/14/17,30,64,59
12,T2,,,Oks 3,O5,T2--O5,6/14/17,7/14/17,30,-2,-2
12,T2,,,Oks 3,O6,T2--O6,6/14/17,7/14/17,30,91,91
16,T3,,,Kup,K02,T3--K02,6/13/17,7/14/17,31,21,21
16,T3,,,Kup,K04,T3--K04,6/13/17,7/14/17,31,26,26
16,T3,,,Kup,K05,T3--K05,6/13/17,7/14/17,31,205,204
16,T3,,,Kup,K07,T3--K07,6/13/17,7/14/17,31,67,55
16,T3,,,Kup,K08,T3--K08,6/13/17,7/14/17,31,22,21
16,T3,,,Kup,K16,T3--K16,6/13/17,7/14/17,31,28,27
16,T3,,,Oks 3,O1,T3--O1,6/14/17,7/14/17,30,9,9
16,T3,,,Oks 3,O2,T3--O2,6/14/17,7/14/17,30,92,92
16,T3,,,Oks 3,O6,T3--O6,6/14/17,7/14/17,30,42,41
8,T1,,,Kup,K01,T1--K01,6/13/17,7/15/17,32,89,89
8,T1,,,Kup,K02,T1--K02,6/13/17,7/15/17,32,189,189
8,T1,,,Kup,K03,T1--K03,6/13/17,7/15/17,32,257,257
8,T1,,,Kup,K04,T1--K04,6/13/17,7/15/17,32,224,224
8,T1,,,Kup,K05,T1--K05,6/13/17,7/15/17,32,170,168
8,T1,,,Kup,K06,T1--K06,6/13/17,7/15/17,32,18,18
8,T1,,,Kup,K07,T1--K07,6/13/17,7/15/17,32,260,258
8,T1,,,Kup,K08,T1--K08,6/13/17,7/15/17,32,258,257
8,T1,,,Kup,K09,T1--K09,6/13/17,7/15/17,32,250,250
8,T1,,,Kup,K10,T1--K10,6/13/17,7/15/17,32,192,192
8,T1,,,Kup,K11,T1--K11,6/13/17,7/15/17,32,221,221
8,T1,,,Kup,K12,T1--K12,6/13/17,7/15/17,32,236,236
8,T1,,,Kup,K13,T1--K13,6/13/17,7/15/17,32,204,203
8,T1,,,Kup,K14,T1--K14,6/13/17,7/15/17,32,229,229
8,T1,,,Kup,K15,T1--K15,6/13/17,7/15/17,32,256,256
8,T1,,,Kup,K16,T1--K16,6/13/17,7/15/17,32,202,202
8,T1,,,Oks 3,O1,T1--O1,6/14/17,7/15/17,31,223,222
8,T1,,,Oks 3,O2,T1--O2,6/14/17,7/15/17,31,189,188
8,T1,,,Oks 3,O4,T1--O4,6/14/17,7/15/17,31,100,100
8,T1,,,Oks 3,O5,T1--O5,6/14/17,7/15/17,31,18,18
8,T1,,,Oks 3,O6,T1--O6,6/14/17,7/15/17,31,38,38
12,T2,,,Kup,K01,T2--K01,6/13/17,7/15/17,32,140,137
12,T2,,,Kup,K02,T2--K02,6/13/17,7/15/17,32,180,180
12,T2,,,Kup,K03,T2--K03,6/13/17,7/15/17,32,194,193
12,T2,,,Kup,K04,T2--K04,6/13/17,7/15/17,32,149,148
12,T2,,,Kup,K05,T2--K05,6/13/17,7/15/17,32,129,129
12,T2,,,Kup,K06,T2--K06,6/13/17,7/15/17,32,42,42
12,T2,,,Kup,K07,T2--K07,6/13/17,7/15/17,32,193,193
12,T2,,,Kup,K08,T2--K08,6/13/17,7/15/17,32,218,218
12,T2,,,Kup,K09,T2--K09,6/13/17,7/15/17,32,156,156
12,T2,,,Kup,K10,T2--K10,6/13/17,7/15/17,32,157,153
12,T2,,,Kup,K11,T2--K11,6/13/17,7/15/17,32,147,147
12,T2,,,Kup,K12,T2--K12,6/13/17,7/15/17,32,214,213
12,T2,,,Kup,K13,T2--K13,6/13/17,7/15/17,32,138,138
12,T2,,,Kup,K14,T2--K14,6/13/17,7/15/17,32,178,177
12,T2,,,Kup,K15,T2--K15,6/13/17,7/15/17,32,185,185
12,T2,,,Kup,K16,T2--K16,6/13/17,7/15/17,32,190,190
12,T2,,,Oks 3,O1,T2--O1,6/14/17,7/15/17,31,135,135
12,T2,,,Oks 3,O2,T2--O2,6/14/17,7/15/17,31,167,167
12,T2,,,Oks 3,O4,T2--O4,6/14/17,7/15/17,31,59,57
12,T2,,,Oks 3,O5,T2--O5,6/14/17,7/15/17,31,-2,-2
12,T2,,,Oks 3,O6,T2--O6,6/14/17,7/15/17,31,91,91
16,T3,,,Kup,K02,T3--K02,6/13/17,7/15/17,32,21,21
16,T3,,,Kup,K04,T3--K04,6/13/17,7/15/17,32,26,25
16,T3,,,Kup,K05,T3--K05,6/13/17,7/15/17,32,204,204
16,T3,,,Kup,K07,T3--K07,6/13/17,7/15/17,32,55,49
16,T3,,,Kup,K08,T3--K08,6/13/17,7/15/17,32,21,19
16,T3,,,Oks 3,O1,T3--O1,6/14/17,7/15/17,31,9,9
16,T3,,,Oks 3,O2,T3--O2,6/14/17,7/15/17,31,92,92
16,T3,,,Oks 3,O6,T3--O6,6/14/17,7/15/17,31,41,33
8,T1,,,Kup,K01,T1--K01,6/13/17,7/16/17,33,89,89
8,T1,,,Kup,K02,T1--K02,6/13/17,7/16/17,33,189,189
8,T1,,,Kup,K03,T1--K03,6/13/17,7/16/17,33,257,256
8,T1,,,Kup,K04,T1--K04,6/13/17,7/16/17,33,224,224
8,T1,,,Kup,K05,T1--K05,6/13/17,7/16/17,33,168,168
8,T1,,,Kup,K06,T1--K06,6/13/17,7/16/17,33,18,17
8,T1,,,Kup,K07,T1--K07,6/13/17,7/16/17,33,258,257
8,T1,,,Kup,K08,T1--K08,6/13/17,7/16/17,33,257,257
8,T1,,,Kup,K09,T1--K09,6/13/17,7/16/17,33,250,249
8,T1,,,Kup,K10,T1--K10,6/13/17,7/16/17,33,192,192
8,T1,,,Kup,K11,T1--K11,6/13/17,7/16/17,33,221,220
8,T1,,,Kup,K12,T1--K12,6/13/17,7/16/17,33,236,236
8,T1,,,Kup,K13,T1--K13,6/13/17,7/16/17,33,203,203
8,T1,,,Kup,K14,T1--K14,6/13/17,7/16/17,33,229,229
8,T1,,,Kup,K15,T1--K15,6/13/17,7/16/17,33,256,254
8,T1,,,Kup,K16,T1--K16,6/13/17,7/16/17,33,202,201
8,T1,,,Oks 3,O1,T1--O1,6/14/17,7/16/17,32,222,222
8,T1,,,Oks 3,O2,T1--O2,6/14/17,7/16/17,32,188,187
8,T1,,,Oks 3,O4,T1--O4,6/14/17,7/16/17,32,100,99
8,T1,,,Oks 3,O5,T1--O5,6/14/17,7/16/17,32,18,18
8,T1,,,Oks 3,O6,T1--O6,6/14/17,7/16/17,32,38,38
12,T2,,,Kup,K01,T2--K01,6/13/17,7/16/17,33,137,134
12,T2,,,Kup,K02,T2--K02,6/13/17,7/16/17,33,180,180
12,T2,,,Kup,K03,T2--K03,6/13/17,7/16/17,33,193,193
12,T2,,,Kup,K04,T2--K04,6/13/17,7/16/17,33,148,148
12,T2,,,Kup,K05,T2--K05,6/13/17,7/16/17,33,129,129
12,T2,,,Kup,K06,T2--K06,6/13/17,7/16/17,33,42,42
12,T2,,,Kup,K07,T2--K07,6/13/17,7/16/17,33,193,193
12,T2,,,Kup,K08,T2--K08,6/13/17,7/16/17,33,218,218
12,T2,,,Kup,K09,T2--K09,6/13/17,7/16/17,33,156,155
12,T2,,,Kup,K10,T2--K10,6/13/17,7/16/17,33,153,148
12,T2,,,Kup,K11,T2--K11,6/13/17,7/16/17,33,147,146
12,T2,,,Kup,K12,T2--K12,6/13/17,7/16/17,33,213,213
12,T2,,,Kup,K13,T2--K13,6/13/17,7/16/17,33,138,138
12,T2,,,Kup,K14,T2--K14,6/13/17,7/16/17,33,177,177
12,T2,,,Kup,K15,T2--K15,6/13/17,7/16/17,33,185,185
12,T2,,,Kup,K16,T2--K16,6/13/17,7/16/17,33,190,189
12,T2,,,Oks 3,O1,T2--O1,6/14/17,7/16/17,32,135,134
12,T2,,,Oks 3,O2,T2--O2,6/14/17,7/16/17,32,167,167
12,T2,,,Oks 3,O4,T2--O4,6/14/17,7/16/17,32,57,56
12,T2,,,Oks 3,O5,T2--O5,6/14/17,7/16/17,32,-2,-2
12,T2,,,Oks 3,O6,T2--O6,6/14/17,7/16/17,32,91,91
16,T3,,,Kup,K02,T3--K02,6/13/17,7/16/17,33,21,19
16,T3,,,Kup,K04,T3--K04,6/13/17,7/16/17,33,25,23
16,T3,,,Kup,K05,T3--K05,6/13/17,7/16/17,33,204,204
16,T3,,,Kup,K07,T3--K07,6/13/17,7/16/17,33,49,44
16,T3,,,Kup,K08,T3--K08,6/13/17,7/16/17,33,19,19
16,T3,,,Kup,K13,T3--K13,6/13/17,7/16/17,33,27,27
16,T3,,,Oks 3,O1,T3--O1,6/14/17,7/16/17,32,9,9
16,T3,,,Oks 3,O2,T3--O2,6/14/17,7/16/17,32,92,90
16,T3,,,Oks 3,O6,T3--O6,6/14/17,7/16/17,32,33,29
8,T1,,,Kup,K01,T1--K01,6/13/17,7/17/17,34,89,89
8,T1,,,Kup,K02,T1--K02,6/13/17,7/17/17,34,189,188
8,T1,,,Kup,K03,T1--K03,6/13/17,7/17/17,34,256,256
8,T1,,,Kup,K04,T1--K04,6/13/17,7/17/17,34,224,224
8,T1,,,Kup,K05,T1--K05,6/13/17,7/17/17,34,168,168
8,T1,,,Kup,K06,T1--K06,6/13/17,7/17/17,34,17,16
8,T1,,,Kup,K07,T1--K07,6/13/17,7/17/17,34,257,253
8,T1,,,Kup,K08,T1--K08,6/13/17,7/17/17,34,257,257
8,T1,,,Kup,K09,T1--K09,6/13/17,7/17/17,34,249,249
8,T1,,,Kup,K10,T1--K10,6/13/17,7/17/17,34,192,191
8,T1,,,Kup,K11,T1--K11,6/13/17,7/17/17,34,220,220
8,T1,,,Kup,K12,T1--K12,6/13/17,7/17/17,34,236,236
8,T1,,,Kup,K13,T1--K13,6/13/17,7/17/17,34,203,202
8,T1,,,Kup,K14,T1--K14,6/13/17,7/17/17,34,229,229
8,T1,,,Kup,K15,T1--K15,6/13/17,7/17/17,34,254,254
8,T1,,,Kup,K16,T1--K16,6/13/17,7/17/17,34,201,201
8,T1,,,Oks 3,O1,T1--O1,6/14/17,7/17/17,33,222,222
8,T1,,,Oks 3,O2,T1--O2,6/14/17,7/17/17,33,187,187
8,T1,,,Oks 3,O4,T1--O4,6/14/17,7/17/17,33,99,99
8,T1,,,Oks 3,O5,T1--O5,6/14/17,7/17/17,33,18,18
8,T1,,,Oks 3,O6,T1--O6,6/14/17,7/17/17,33,38,38
12,T2,,,Kup,K01,T2--K01,6/13/17,7/17/17,34,134,129
12,T2,,,Kup,K02,T2--K02,6/13/17,7/17/17,34,180,176
12,T2,,,Kup,K03,T2--K03,6/13/17,7/17/17,34,193,186
12,T2,,,Kup,K04,T2--K04,6/13/17,7/17/17,34,148,138
12,T2,,,Kup,K05,T2--K05,6/13/17,7/17/17,34,129,129
12,T2,,,Kup,K06,T2--K06,6/13/17,7/17/17,34,42,41
12,T2,,,Kup,K07,T2--K07,6/13/17,7/17/17,34,193,193
12,T2,,,Kup,K08,T2--K08,6/13/17,7/17/17,34,218,217
12,T2,,,Kup,K09,T2--K09,6/13/17,7/17/17,34,155,152
12,T2,,,Kup,K10,T2--K10,6/13/17,7/17/17,34,148,147
12,T2,,,Kup,K11,T2--K11,6/13/17,7/17/17,34,146,144
12,T2,,,Kup,K12,T2--K12,6/13/17,7/17/17,34,213,210
12,T2,,,Kup,K13,T2--K13,6/13/17,7/17/17,34,138,138
12,T2,,,Kup,K14,T2--K14,6/13/17,7/17/17,34,177,177
12,T2,,,Kup,K15,T2--K15,6/13/17,7/17/17,34,185,185
12,T2,,,Kup,K16,T2--K16,6/13/17,7/17/17,34,189,189
12,T2,,,Oks 3,O1,T2--O1,6/14/17,7/17/17,33,134,132
12,T2,,,Oks 3,O2,T2--O2,6/14/17,7/17/17,33,167,163
12,T2,,,Oks 3,O4,T2--O4,6/14/17,7/17/17,33,56,52
12,T2,,,Oks 3,O5,T2--O5,6/14/17,7/17/17,33,-2,-2
12,T2,,,Oks 3,O6,T2--O6,6/14/17,7/17/17,33,91,91
16,T3,,,Kup,K02,T3--K02,6/13/17,7/17/17,34,19,19
16,T3,,,Kup,K04,T3--K04,6/13/17,7/17/17,34,23,23
16,T3,,,Kup,K05,T3--K05,6/13/17,7/17/17,34,204,204
16,T3,,,Kup,K07,T3--K07,6/13/17,7/17/17,34,44,35
16,T3,,,Kup,K08,T3--K08,6/13/17,7/17/17,34,19,19
16,T3,,,Kup,K16,T3--K16,6/13/17,7/17/17,34,27,27
16,T3,,,Oks 3,O1,T3--O1,6/14/17,7/17/17,33,9,8
16,T3,,,Oks 3,O2,T3--O2,6/14/17,7/17/17,33,90,89
16,T3,,,Oks 3,O6,T3--O6,6/14/17,7/17/17,33,29,21
8,T1,,,Kup,K01,T1--K01,6/13/17,7/18/17,35,89,79
8,T1,,,Kup,K02,T1--K02,6/13/17,7/18/17,35,188,178
8,T1,,,Kup,K03,T1--K03,6/13/17,7/18/17,35,256,243
8,T1,,,Kup,K04,T1--K04,6/13/17,7/18/17,35,224,210
8,T1,,,Kup,K05,T1--K05,6/13/17,7/18/17,35,168,156
8,T1,,,Kup,K06,T1--K06,6/13/17,7/18/17,35,16,16
8,T1,,,Kup,K07,T1--K07,6/13/17,7/18/17,35,253,242
8,T1,,,Kup,K08,T1--K08,6/13/17,7/18/17,35,257,251
8,T1,,,Kup,K09,T1--K09,6/13/17,7/18/17,35,249,239
8,T1,,,Kup,K10,T1--K10,6/13/17,7/18/17,35,192,180
8,T1,,,Kup,K11,T1--K11,6/13/17,7/18/17,35,220,210
8,T1,,,Kup,K12,T1--K12,6/13/17,7/18/17,35,236,224
8,T1,,,Kup,K13,T1--K13,6/13/17,7/18/17,35,202,192
8,T1,,,Kup,K14,T1--K14,6/13/17,7/18/17,35,229,218
8,T1,,,Kup,K15,T1--K15,6/13/17,7/18/17,35,254,243
8,T1,,,Kup,K16,T1--K16,6/13/17,7/18/17,35,201,190
8,T1,,,Oks 3,O1,T1--O1,6/14/17,7/18/17,34,222,222
8,T1,,,Oks 3,O2,T1--O2,6/14/17,7/18/17,34,187,186
8,T1,,,Oks 3,O4,T1--O4,6/14/17,7/18/17,34,99,99
8,T1,,,Oks 3,O5,T1--O5,6/14/17,7/18/17,34,18,18
8,T1,,,Oks 3,O6,T1--O6,6/14/17,7/18/17,34,38,38
12,T2,,,Kup,K01,T2--K01,6/13/17,7/18/17,35,129,121
12,T2,,,Kup,K02,T2--K02,6/13/17,7/18/17,35,176,171
12,T2,,,Kup,K03,T2--K03,6/13/17,7/18/17,35,186,177
12,T2,,,Kup,K04,T2--K04,6/13/17,7/18/17,35,138,133
12,T2,,,Kup,K05,T2--K05,6/13/17,7/18/17,35,129,124
12,T2,,,Kup,K06,T2--K06,6/13/17,7/18/17,35,41,39
12,T2,,,Kup,K07,T2--K07,6/13/17,7/18/17,35,193,188
12,T2,,,Kup,K08,T2--K08,6/13/17,7/18/17,35,217,212
12,T2,,,Kup,K09,T2--K09,6/13/17,7/18/17,35,152,141
12,T2,,,Kup,K10,T2--K10,6/13/17,7/18/17,35,147,142
12,T2,,,Kup,K11,T2--K11,6/13/17,7/18/17,35,144,139
12,T2,,,Kup,K12,T2--K12,6/13/17,7/18/17,35,210,205
12,T2,,,Kup,K13,T2--K13,6/13/17,7/18/17,35,138,133
12,T2,,,Kup,K14,T2--K14,6/13/17,7/18/17,35,177,171
12,T2,,,Kup,K15,T2--K15,6/13/17,7/18/17,35,185,180
12,T2,,,Kup,K16,T2--K16,6/13/17,7/18/17,35,189,184
12,T2,,,Oks 3,O1,T2--O1,6/14/17,7/18/17,34,132,123
12,T2,,,Oks 3,O2,T2--O2,6/14/17,7/18/17,34,163,160
12,T2,,,Oks 3,O4,T2--O4,6/14/17,7/18/17,34,52,46
12,T2,,,Oks 3,O5,T2--O5,6/14/17,7/18/17,34,-2,-2
12,T2,,,Oks 3,O6,T2--O6,6/14/17,7/18/17,34,91,89
16,T3,,,Kup,K02,T3--K02,6/13/17,7/18/17,35,19,19
16,T3,,,Kup,K04,T3--K04,6/13/17,7/18/17,35,23,22
16,T3,,,Kup,K05,T3--K05,6/13/17,7/18/17,35,204,204
16,T3,,,Kup,K07,T3--K07,6/13/17,7/18/17,35,35,33
16,T3,,,Kup,K08,T3--K08,6/13/17,7/18/17,35,19,18
16,T3,,,Kup,K16,T3--K16,6/13/17,7/18/17,35,27,22
16,T3,,,Oks 3,O1,T3--O1,6/14/17,7/18/17,34,8,8
16,T3,,,Oks 3,O2,T3--O2,6/14/17,7/18/17,34,89,88
16,T3,,,Oks 3,O6,T3--O6,6/14/17,7/18/17,34,21,20
8,T1,,,Kup,K01,T1--K01,6/13/17,7/19/17,36,79,79
8,T1,,,Kup,K02,T1--K02,6/13/17,7/19/17,36,178,177
8,T1,,,Kup,K03,T1--K03,6/13/17,7/19/17,36,243,242
8,T1,,,Kup,K04,T1--K04,6/13/17,7/19/17,36,210,210
8,T1,,,Kup,K05,T1--K05,6/13/17,7/19/17,36,156,156
8,T1,,,Kup,K06,T1--K06,6/13/17,7/19/17,36,16,16
8,T1,,,Kup,K07,T1--K07,6/13/17,7/19/17,36,242,240
8,T1,,,Kup,K08,T1--K08,6/13/17,7/19/17,36,251,249
8,T1,,,Kup,K09,T1--K09,6/13/17,7/19/17,36,239,239
8,T1,,,Kup,K10,T1--K10,6/13/17,7/19/17,36,180,178
8,T1,,,Kup,K11,T1--K11,6/13/17,7/19/17,36,210,208
8,T1,,,Kup,K12,T1--K12,6/13/17,7/19/17,36,224,223
8,T1,,,Kup,K13,T1--K13,6/13/17,7/19/17,36,192,185
8,T1,,,Kup,K14,T1--K14,6/13/17,7/19/17,36,218,217
8,T1,,,Kup,K15,T1--K15,6/13/17,7/19/17,36,243,241
8,T1,,,Kup,K16,T1--K16,6/13/17,7/19/17,36,190,190
8,T1,,,Oks 3,O1,T1--O1,6/14/17,7/19/17,35,222,212
8,T1,,,Oks 3,O2,T1--O2,6/14/17,7/19/17,35,186,176
8,T1,,,Oks 3,O4,T1--O4,6/14/17,7/19/17,35,99,85
8,T1,,,Oks 3,O5,T1--O5,6/14/17,7/19/17,35,18,18
8,T1,,,Oks 3,O6,T1--O6,6/14/17,7/19/17,35,38,27
12,T2,,,Kup,K01,T2--K01,6/13/17,7/19/17,36,121,120
12,T2,,,Kup,K02,T2--K02,6/13/17,7/19/17,36,171,169
12,T2,,,Kup,K03,T2--K03,6/13/17,7/19/17,36,177,174
12,T2,,,Kup,K04,T2--K04,6/13/17,7/19/17,36,133,132
12,T2,,,Kup,K05,T2--K05,6/13/17,7/19/17,36,124,124
12,T2,,,Kup,K06,T2--K06,6/13/17,7/19/17,36,39,39
12,T2,,,Kup,K07,T2--K07,6/13/17,7/19/17,36,188,188
12,T2,,,Kup,K08,T2--K08,6/13/17,7/19/17,36,212,211
12,T2,,,Oks 3,O1,T2--O1,6/14/17,7/19/17,35,123,115
12,T2,,,Oks 3,O2,T2--O2,6/14/17,7/19/17,35,160,151
12,T2,,,Oks 3,O4,T2--O4,6/14/17,7/19/17,35,46,41
12,T2,,,Oks 3,O5,T2--O5,6/14/17,7/19/17,35,-2,-3
12,T2,,,Oks 3,O6,T2--O6,6/14/17,7/19/17,35,89,79
16,T3,,,Kup,K02,T3--K02,6/13/17,7/19/17,36,19,19
16,T3,,,Kup,K04,T3--K04,6/13/17,7/19/17,36,22,19
16,T3,,,Kup,K05,T3--K05,6/13/17,7/19/17,36,204,203
16,T3,,,Kup,K07,T3--K07,6/13/17,7/19/17,36,33,32
16,T3,,,Kup,K08,T3--K08,6/13/17,7/19/17,36,18,18
16,T3,,,Kup,K16,T3--K16,6/13/17,7/19/17,36,22,17
16,T3,,,Oks 3,O1,T3--O1,6/14/17,7/19/17,35,8,8
16,T3,,,Oks 3,O2,T3--O2,6/14/17,7/19/17,35,88,80
16,T3,,,Oks 3,O6,T3--O6,6/14/17,7/19/17,35,20,16
8,T1,,,Kup,K01,T1--K01,6/13/17,7/20/17,37,79,78
8,T1,,,Kup,K02,T1--K02,6/13/17,7/20/17,37,177,177
8,T1,,,Kup,K03,T1--K03,6/13/17,7/20/17,37,242,240
8,T1,,,Kup,K04,T1--K04,6/13/17,7/20/17,37,210,209
8,T1,,,Kup,K05,T1--K05,6/13/17,7/20/17,37,156,154
8,T1,,,Kup,K06,T1--K06,6/13/17,7/20/17,37,16,15
8,T1,,,Kup,K07,T1--K07,6/13/17,7/20/17,37,240,239
8,T1,,,Kup,K08,T1--K08,6/13/17,7/20/17,37,249,249
8,T1,,,Kup,K09,T1--K09,6/13/17,7/20/17,37,239,238
8,T1,,,Kup,K10,T1--K10,6/13/17,7/20/17,37,178,177
8,T1,,,Kup,K11,T1--K11,6/13/17,7/20/17,37,208,208
8,T1,,,Kup,K12,T1--K12,6/13/17,7/20/17,37,223,223
8,T1,,,Kup,K13,T1--K13,6/13/17,7/20/17,37,185,184
8,T1,,,Kup,K14,T1--K14,6/13/17,7/20/17,37,217,217
8,T1,,,Kup,K15,T1--K15,6/13/17,7/20/17,37,241,240
8,T1,,,Kup,K16,T1--K16,6/13/17,7/20/17,37,190,190
8,T1,,,Oks 3,O1,T1--O1,6/14/17,7/20/17,36,212,212
8,T1,,,Oks 3,O2,T1--O2,6/14/17,7/20/17,36,176,175
8,T1,,,Oks 3,O4,T1--O4,6/14/17,7/20/17,36,85,85
8,T1,,,Oks 3,O5,T1--O5,6/14/17,7/20/17,36,18,18
8,T1,,,Oks 3,O6,T1--O6,6/14/17,7/20/17,36,27,27
12,T2,,,Kup,K01,T2--K01,6/13/17,7/20/17,37,120,120
12,T2,,,Kup,K02,T2--K02,6/13/17,7/20/17,37,169,168
12,T2,,,Kup,K03,T2--K03,6/13/17,7/20/17,37,174,174
12,T2,,,Kup,K04,T2--K04,6/13/17,7/20/17,37,132,132
12,T2,,,Kup,K05,T2--K05,6/13/17,7/20/17,37,124,124
12,T2,,,Kup,K06,T2--K06,6/13/17,7/20/17,37,39,38
12,T2,,,Kup,K07,T2--K07,6/13/17,7/20/17,37,188,188
12,T2,,,Kup,K08,T2--K08,6/13/17,7/20/17,37,211,210
12,T2,,,Kup,K09,T2--K09,6/13/17,7/20/17,37,141,136
12,T2,,,Kup,K10,T2--K10,6/13/17,7/20/17,37,142,136
12,T2,,,Kup,K11,T2--K11,6/13/17,7/20/17,37,139,139
12,T2,,,Kup,K12,T2--K12,6/13/17,7/20/17,37,205,201
12,T2,,,Kup,K13,T2--K13,6/13/17,7/20/17,37,133,132
12,T2,,,Kup,K14,T2--K14,6/13/17,7/20/17,37,171,171
12,T2,,,Kup,K15,T2--K15,6/13/17,7/20/17,37,180,180
12,T2,,,Kup,K16,T2--K16,6/13/17,7/20/17,37,184,184
12,T2,,,Oks 3,O1,T2--O1,6/14/17,7/20/17,36,115,108
12,T2,,,Oks 3,O2,T2--O2,6/14/17,7/20/17,36,151,147
12,T2,,,Oks 3,O4,T2--O4,6/14/17,7/20/17,36,41,39
12,T2,,,Oks 3,O5,T2--O5,6/14/17,7/20/17,36,-3,-3
